# Idx, longitude, latitude, start timestamp, duration, start frame, end frame
24,2.246579198413129475e-01,5.316030096535008242e-01,4.811975819999992382e+03,2.000000000000000000e+02,121,125
25,1.671677290801823479e-01,5.465936575036636214e-01,5.003985232000006363e+03,2.000000000000000000e+02,126,130
26,1.319838482934942436e-01,5.437804645834591888e-01,5.203983501000038814e+03,2.000000000000000000e+02,131,135
27,8.883478767211966387e-02,5.480810113260750072e-01,5.403968656000040937e+03,2.000000000000000000e+02,136,140
28,4.120209821211368029e-02,5.576899590537622853e-01,5.604013682000047993e+03,2.000000000000000000e+02,141,145
29,9.984506098261631823e-01,5.579163607077819442e-01,5.808004241999995429e+03,2.000000000000000000e+02,146,151
30,9.586627657690147686e-01,5.551231157886570289e-01,6.007950907999998890e+03,2.000000000000000000e+02,151,156
31,9.226596315705559714e-01,5.478315755126654807e-01,6.207970845000003465e+03,2.000000000000000000e+02,156,161
32,8.941824852108797295e-01,5.563572959708139587e-01,6.408017867000016849e+03,2.000000000000000000e+02,161,165
33,9.244184643250533684e-01,5.471491508131105519e-01,6.600002190000028349e+03,2.000000000000000000e+02,166,170
34,9.854637724176170677e-01,5.412429650128977032e-01,6.800015855000005104e+03,2.000000000000000000e+02,171,175
35,9.905165529664824442e-01,5.590568236740791619e-01,7.004019529000041075e+03,2.000000000000000000e+02,176,180
36,9.760602255934841542e-01,5.969894423719606102e-01,7.204009814999997616e+03,2.000000000000000000e+02,181,185
37,9.529748374480218054e-01,6.683214817576171862e-01,7.404039160999993328e+03,2.000000000000000000e+02,186,190
38,9.451983828463796922e-01,7.115952797021032339e-01,7.603970716000010725e+03,2.000000000000000000e+02,191,195
39,9.129061924917855064e-01,7.445060831967362791e-01,7.808005467000009958e+03,2.000000000000000000e+02,196,200
40,8.939137449868306273e-01,7.655496932600863724e-01,8.008041085000033490e+03,2.000000000000000000e+02,201,206
41,8.932506323262557890e-01,7.680792898865036467e-01,8.207996874000004027e+03,2.000000000000000000e+02,206,210
42,8.913604216826103155e-01,7.499840570459461730e-01,8.400032800000044517e+03,2.000000000000000000e+02,211,215
43,8.738557556981273455e-01,6.810508333018437943e-01,8.600015674000023864e+03,2.000000000000000000e+02,216,221
44,8.582416352219162103e-01,6.112563886987159023e-01,8.811994521000015084e+03,2.000000000000000000e+02,221,226
45,8.447533644464879643e-01,5.617785576202732889e-01,9.011975969000020996e+03,2.000000000000000000e+02,226,230
46,8.387234523797442165e-01,5.481347822588804597e-01,9.204045538000005763e+03,2.000000000000000000e+02,231,235
47,8.518030785944797900e-01,5.468070976084029589e-01,9.404033829000021797e+03,2.000000000000000000e+02,236,240
48,8.691462230678537182e-01,5.520942001306394786e-01,9.603973652000015136e+03,2.000000000000000000e+02,241,245
49,9.033225051645993320e-01,5.599681575679242851e-01,9.804032933000009507e+03,2.000000000000000000e+02,246,250
50,9.421804739835450970e-01,5.668389729018872281e-01,1.000405258499999763e+04,2.000000000000000000e+02,251,256
51,9.973969912964906204e-01,5.849245006482295395e-01,1.020796930300001986e+04,2.000000000000000000e+02,256,261
52,1.904434001220983719e-02,5.850908386501531000e-01,1.040798154300003080e+04,2.000000000000000000e+02,261,265
53,3.154851913009965036e-02,5.761754221882949833e-01,1.060002630700002192e+04,2.000000000000000000e+02,266,271
54,4.029722233487798011e-02,5.683757764974968207e-01,1.081199004400003469e+04,2.000000000000000000e+02,271,276
55,5.456364735110574848e-02,5.680306185724803836e-01,1.101196750100003555e+04,2.000000000000000000e+02,276,280
56,6.022209813836582049e-02,5.840099810013505977e-01,1.120001398799999151e+04,2.000000000000000000e+02,281,285
57,6.200927325486293995e-02,5.843671507904322215e-01,1.140000284900004044e+04,2.000000000000000000e+02,286,290
58,6.157657294449964125e-02,5.800696571955232805e-01,1.160396632400003728e+04,2.000000000000000000e+02,291,295
59,6.179833897304470858e-02,5.767315773141289403e-01,1.180398854200000642e+04,2.000000000000000000e+02,296,300
60,6.698097065026464847e-02,5.717604889652112554e-01,1.200798451899999054e+04,2.000000000000000000e+02,301,305
61,8.841881813877588980e-02,6.024589021101743880e-01,1.220793774200003827e+04,2.000000000000000000e+02,306,311
62,1.245534103992202990e-01,6.671204408239546080e-01,1.240796480600000359e+04,2.000000000000000000e+02,311,316
63,1.679246180369700081e-01,7.219848915276707579e-01,1.260797134400001960e+04,2.000000000000000000e+02,316,321
64,1.959514909601600130e-01,7.637436593300719334e-01,1.280798187200003304e+04,2.000000000000000000e+02,321,326
65,2.370537226820546017e-01,7.951308063952728933e-01,1.300793766100000357e+04,2.000000000000000000e+02,326,331
66,2.832806356999253428e-01,8.067006725171479431e-01,1.321196414400002686e+04,2.000000000000000000e+02,331,335
67,3.187761726724800404e-01,8.204981238537812915e-01,1.340399009199999273e+04,2.000000000000000000e+02,336,340
68,3.656279245571049108e-01,8.328392684164993565e-01,1.360396612300002016e+04,2.000000000000000000e+02,341,345
69,4.192142478995899424e-01,8.433179747842824980e-01,1.380401229000004241e+04,2.000000000000000000e+02,346,350
70,4.297339312704802072e-01,8.398826836096712212e-01,1.400400058100000024e+04,2.000000000000000000e+02,351,355
71,4.146246772298654015e-01,8.555447868149155255e-01,1.420799057000002358e+04,2.000000000000000000e+02,356,361
72,4.088946316963539829e-01,8.623175918192427236e-01,1.440799511200003326e+04,2.000000000000000000e+02,361,366
73,4.007282242246187343e-01,8.632316025720987440e-01,1.460797770099999616e+04,2.000000000000000000e+02,366,370
74,3.951011912690021166e-01,8.610446826629090111e-01,1.480004071200004546e+04,2.000000000000000000e+02,371,376
75,3.893889339145297779e-01,8.579640241155360725e-01,1.500796654100000160e+04,2.000000000000000000e+02,376,381
76,3.713535149546831615e-01,8.049476524018921442e-01,1.521197392200003378e+04,2.000000000000000000e+02,381,385
77,3.478756331256054324e-01,7.073139367368415087e-01,1.540398276400001487e+04,2.000000000000000000e+02,386,390
78,3.348974277018914592e-01,5.985356373764909588e-01,1.560400041999999667e+04,2.000000000000000000e+02,391,395
79,3.360534184236407818e-01,5.103882424002788021e-01,1.580396105600002920e+04,2.000000000000000000e+02,396,400
80,3.369607318381140360e-01,4.906148830290159024e-01,1.600403744400001597e+04,2.000000000000000000e+02,401,405
81,3.459887304956379417e-01,4.956696133800155835e-01,1.620799493099999381e+04,2.000000000000000000e+02,406,410
82,3.683976407398148467e-01,4.942674329231623309e-01,1.640800945200002752e+04,2.000000000000000000e+02,411,416
83,3.985973504442892335e-01,5.120592304791111715e-01,1.660796467000001576e+04,2.000000000000000000e+02,416,421
84,4.296774250187491706e-01,5.541422670931804850e-01,1.680796208399999887e+04,2.000000000000000000e+02,421,425
85,4.382234275789916866e-01,5.769299500908937617e-01,1.700000257300003432e+04,2.000000000000000000e+02,426,431
86,4.304070109006016276e-01,5.974535239106343321e-01,1.721201506200002041e+04,2.000000000000000000e+02,431,436
87,4.256262734047538965e-01,6.187252455114200522e-01,1.741197113600000739e+04,2.000000000000000000e+02,436,440
88,4.263685169746593839e-01,6.382797928014773969e-01,1.760401076900004409e+04,2.000000000000000000e+02,441,446
89,4.291004575286521128e-01,6.514215391462138127e-01,1.781194971300003817e+04,2.000000000000000000e+02,446,450
90,4.295979753613825558e-01,6.612718916681981085e-01,1.800396140600001672e+04,2.000000000000000000e+02,451,455
91,4.294232505942351397e-01,6.650666764335367853e-01,1.820401042300002882e+04,2.000000000000000000e+02,456,460
92,4.303816981093837590e-01,6.693637929695664956e-01,1.840800126799999271e+04,2.000000000000000000e+02,461,466
93,4.284225716819023422e-01,6.747864012733220118e-01,1.860795905300002778e+04,2.000000000000000000e+02,466,471
94,4.273147957347147585e-01,6.802998864791133249e-01,1.880795703700004378e+04,2.000000000000000000e+02,471,476
95,4.277489461705314966e-01,6.850472841044923378e-01,1.900796756600000663e+04,2.000000000000000000e+02,476,481
96,4.283060146285170289e-01,6.879268549308655833e-01,1.920793960600002902e+04,2.000000000000000000e+02,481,486
97,4.290735656280465493e-01,6.897297590156274971e-01,1.941194727200001944e+04,2.000000000000000000e+02,486,491
98,4.284451026387674499e-01,6.909732071938413656e-01,1.961199942500004545e+04,2.000000000000000000e+02,491,495
99,4.280314470531701998e-01,6.923769348744469587e-01,1.980395210200001020e+04,2.000000000000000000e+02,496,500
0,5.058882356588911833e-04,4.528807632964769736e-01,0.000000000000000000e+00,2.000000000000000000e+02,1,5
1,5.231784046378362696e-04,4.523655548030733886e-01,2.000059670000046026e+02,2.000000000000000000e+02,6,10
2,1.454672578274474048e-03,4.600430036790851274e-01,4.040358710000000428e+02,2.000000000000000000e+02,11,15
3,4.214253780254306747e-03,4.939148975843178357e-01,6.040270120000059251e+02,2.000000000000000000e+02,16,20
4,5.712423327424165365e-03,5.344886594859629136e-01,8.040352600000042003e+02,2.000000000000000000e+02,21,25
5,6.548798579117609542e-03,5.723946230433397675e-01,1.008044351999997161e+03,2.000000000000000000e+02,26,30
6,6.863933742706940233e-03,5.884477423444577360e-01,1.208065144000021974e+03,2.000000000000000000e+02,31,35
7,3.584086622254234467e-03,6.035352536597728967e-01,1.408011809999996331e+03,2.000000000000000000e+02,36,40
8,9.987520222742520826e-01,6.188420873132349787e-01,1.600079953000007663e+03,2.000000000000000000e+02,40,45
9,9.853006110862800870e-01,6.146962898855325985e-01,1.800044010000012349e+03,2.000000000000000000e+02,46,50
10,9.656336743510227638e-01,6.024013088171089603e-01,2.000000939000019571e+03,2.000000000000000000e+02,51,55
11,9.477059201136772693e-01,5.919218975102065183e-01,2.204009461000008741e+03,2.000000000000000000e+02,56,60
12,9.353170850702881012e-01,5.861761035435877343e-01,2.404013432000007015e+03,2.000000000000000000e+02,61,65
13,9.216384705020344015e-01,5.769957527923901264e-01,2.604050760000012815e+03,2.000000000000000000e+02,66,70
14,9.050461857148982547e-01,5.672168371929547925e-01,2.804003412999998545e+03,2.000000000000000000e+02,71,75
15,8.881310909463085990e-01,5.612554707072469062e-01,3.007988271000009263e+03,2.000000000000000000e+02,76,80
16,8.689712150718530426e-01,5.574784519095095092e-01,3.208014194999996107e+03,2.000000000000000000e+02,81,85
17,8.462381526431728140e-01,5.530416909509516810e-01,3.408014175000018440e+03,2.000000000000000000e+02,86,90
18,8.209402190143777478e-01,5.454278252878322908e-01,3.612004450000007637e+03,2.000000000000000000e+02,91,95
19,7.953647762838071955e-01,5.382448851017115343e-01,3.800025848000019323e+03,2.000000000000000000e+02,96,100
20,7.710517046777692896e-01,5.340901594924678530e-01,4.000038943000021391e+03,2.000000000000000000e+02,101,105
21,7.488894415740086075e-01,5.298651329766137508e-01,4.200046050000004470e+03,2.000000000000000000e+02,106,110
22,7.288058153353175195e-01,5.233362617228709546e-01,4.404025776000024052e+03,2.000000000000000000e+02,111,115
23,7.048705779637532975e-01,5.129366842158553652e-01,4.600022632000007434e+03,2.000000000000000000e+02,116,120
24,6.705385061715072315e-01,5.076821814804238775e-01,4.804056812000024365e+03,2.000000000000000000e+02,121,125
25,6.411483033846957502e-01,5.115086406888972315e-01,5.008000900000013644e+03,2.000000000000000000e+02,126,130
26,6.162999998792599854e-01,5.185340470712009875e-01,5.208026253999996698e+03,2.000000000000000000e+02,131,135
27,6.096643494839549815e-01,5.298976659821759139e-01,5.408022528000001330e+03,2.000000000000000000e+02,136,140
28,6.134204941024936630e-01,5.612462637195665405e-01,5.600022531000024173e+03,2.000000000000000000e+02,140,145
29,6.123488555036837866e-01,5.874158847369601588e-01,5.800014243000012357e+03,2.000000000000000000e+02,145,150
30,6.085256890232670912e-01,5.974168146004757984e-01,6.000020780999999261e+03,2.000000000000000000e+02,151,155
31,6.056145993178266851e-01,6.052246837798729295e-01,6.200079777000006288e+03,2.000000000000000000e+02,156,160
32,5.991689980707264329e-01,6.247886105165531001e-01,6.400001639000023715e+03,2.000000000000000000e+02,161,165
33,5.941198092112673912e-01,6.325022672345151920e-01,6.604005313000001479e+03,2.000000000000000000e+02,166,170
34,5.896495437510265170e-01,6.511645783059405446e-01,6.804023825000011129e+03,2.000000000000000000e+02,171,175
35,5.871558793405916576e-01,6.617814432074304865e-01,7.004043192000011913e+03,2.000000000000000000e+02,176,180
36,5.873691741260478327e-01,6.696357670012548224e-01,7.208021491999999853e+03,2.000000000000000000e+02,181,185
37,5.849774385730330817e-01,6.746307826166544341e-01,7.408035727000009501e+03,2.000000000000000000e+02,186,190
38,5.846043617247076440e-01,6.773591811266042040e-01,7.608051673000009032e+03,2.000000000000000000e+02,191,195
39,5.711038280684145318e-01,6.864378595359080792e-01,7.800015183000010438e+03,2.000000000000000000e+02,195,200
40,5.542887967121126191e-01,6.878732105626716997e-01,8.008075581000011880e+03,2.000000000000000000e+02,201,205
41,5.514381870686489995e-01,6.811653516849018875e-01,8.200065321000001859e+03,2.000000000000000000e+02,206,210
42,5.504516896375969415e-01,6.559304304406572417e-01,8.400021680000005290e+03,2.000000000000000000e+02,211,216
43,5.639742464089134710e-01,6.073676175897528839e-01,8.616000231000012718e+03,2.000000000000000000e+02,216,220
44,6.021135958023652313e-01,5.541038636177926247e-01,8.803996253999997862e+03,2.000000000000000000e+02,221,225
45,6.543478221660039562e-01,5.070852225115587419e-01,9.004041565999999875e+03,2.000000000000000000e+02,226,230
46,7.278344929933905361e-01,4.703074541773897277e-01,9.203977968000021065e+03,2.000000000000000000e+02,231,235
47,8.149893166237464071e-01,4.524138108513118262e-01,9.403980229000007967e+03,2.000000000000000000e+02,236,240
48,8.917877886302340018e-01,4.495425348201521620e-01,9.608011557999998331e+03,2.000000000000000000e+02,241,245
49,9.563040720285662655e-01,4.562950706627800779e-01,9.807989870000019437e+03,2.000000000000000000e+02,246,250
50,7.697415455103828741e-03,4.617741806219083367e-01,1.000800695599999744e+04,2.000000000000000000e+02,251,256
51,5.054894455591518732e-02,4.684263578479008761e-01,1.021198440100002335e+04,2.000000000000000000e+02,256,261
52,8.843070351961690445e-02,4.768704635018825577e-01,1.041200661900002160e+04,2.000000000000000000e+02,261,265
53,1.235640693463286865e-01,4.823554920287169701e-01,1.060006878699999652e+04,2.000000000000000000e+02,266,270
54,1.555611238553168407e-01,4.867899433607664195e-01,1.080398636000000988e+04,2.000000000000000000e+02,271,275
55,1.842412954657012270e-01,4.932665823429286389e-01,1.100402226300002076e+04,2.000000000000000000e+02,276,280
56,2.075377722561755900e-01,5.050281756140773126e-01,1.120405816600000253e+04,2.000000000000000000e+02,281,285
57,2.280591171607772027e-01,5.199621248693666598e-01,1.140804644500001450e+04,2.000000000000000000e+02,286,290
58,2.430864050933379539e-01,5.262504524915987414e-01,1.160801306800000020e+04,2.000000000000000000e+02,291,295
59,2.463925070621443281e-01,5.251624468890614406e-01,1.180004956500002299e+04,2.000000000000000000e+02,295,300
60,2.306498623771838785e-01,5.342824271975310513e-01,1.200800989200000186e+04,2.000000000000000000e+02,301,305
61,2.222959824364149073e-01,5.311400782500468321e-01,1.220798905900001409e+04,2.000000000000000000e+02,306,310
62,2.229578849730702306e-01,5.288990644594306900e-01,1.240003781500001787e+04,2.000000000000000000e+02,311,315
63,2.334358837067808667e-01,5.272833130063176998e-01,1.260001983400000609e+04,2.000000000000000000e+02,316,321
64,2.731235322630454210e-01,5.236275218752328708e-01,1.281197045600001002e+04,2.000000000000000000e+02,321,325
65,3.109703746673408986e-01,5.321564565784355771e-01,1.300399013099999866e+04,2.000000000000000000e+02,326,330
66,3.288640536397946512e-01,5.327256752941665896e-01,1.320403088100001332e+04,2.000000000000000000e+02,331,335
67,3.416962102350118435e-01,5.320503391151882866e-01,1.340400377599999774e+04,2.000000000000000000e+02,336,340
68,3.572911561447942308e-01,5.329987768511352808e-01,1.360399263700001757e+04,2.000000000000000000e+02,341,345
69,3.680703138423231380e-01,5.342874321590157516e-01,1.380800087300001178e+04,2.000000000000000000e+02,346,350
70,3.798334134848757593e-01,5.401164363092255671e-01,1.400799743200000376e+04,2.000000000000000000e+02,351,355
71,3.864222439211383309e-01,5.412456301344903409e-01,1.421198542599999928e+04,2.000000000000000000e+02,356,360
72,3.823478749303530488e-01,5.419412977327421332e-01,1.440000939000002109e+04,2.000000000000000000e+02,361,365
73,3.787498824526942531e-01,5.599377419693283287e-01,1.460002961200001300e+04,2.000000000000000000e+02,366,370
74,3.601245068428953200e-01,5.727215469410829041e-01,1.480000877899999614e+04,2.000000000000000000e+02,371,375
75,3.416377849924498999e-01,5.823976293948722738e-01,1.500401302400001441e+04,2.000000000000000000e+02,376,380
76,3.469398736514774928e-01,5.938809617785957284e-01,1.520396795800002292e+04,2.000000000000000000e+02,381,385
77,3.497134300976867394e-01,5.988454256001631837e-01,1.540401555000001099e+04,2.000000000000000000e+02,386,390
78,3.544944702301060513e-01,6.076401202001812107e-01,1.560798757800000021e+04,2.000000000000000000e+02,391,395
79,3.603050050384490888e-01,6.120865465574311104e-01,1.580798926900001243e+04,2.000000000000000000e+02,396,400
80,3.734418906743937061e-01,6.294225800270925042e-01,1.600805396700001438e+04,2.000000000000000000e+02,401,405
81,3.895339170895624203e-01,6.306601089132770621e-01,1.620797925000000396e+04,2.000000000000000000e+02,406,410
82,4.035848072160657107e-01,6.265752544862821516e-01,1.641196952500002226e+04,2.000000000000000000e+02,411,415
83,4.197445961501555800e-01,6.223894747172010744e-01,1.660000289699999848e+04,2.000000000000000000e+02,416,420
84,4.333131590063729055e-01,6.216669895981024041e-01,1.680396580200002063e+04,2.000000000000000000e+02,421,425
85,4.475647935267703659e-01,6.228656539424541894e-01,1.700395836899999995e+04,2.000000000000000000e+02,426,430
86,4.605703230997896247e-01,6.240785334176720545e-01,1.720398201300000073e+04,2.000000000000000000e+02,431,435
87,4.721805765279614153e-01,6.219300465027991498e-01,1.740402732400002424e+04,2.000000000000000000e+02,436,440
88,4.819259193472840153e-01,6.111965088906077259e-01,1.760395574299999862e+04,2.000000000000000000e+02,441,445
89,4.972699550431469717e-01,5.761767545988873973e-01,1.780804665900001419e+04,2.000000000000000000e+02,446,450
90,5.029088075928291879e-01,5.516701718725216530e-01,1.800796937600002275e+04,2.000000000000000000e+02,451,455
91,5.040358233739770100e-01,5.452014696733109567e-01,1.820003523800001130e+04,2.000000000000000000e+02,455,460
92,4.993007849880635174e-01,5.374271177694176505e-01,1.840001412100001471e+04,2.000000000000000000e+02,460,466
93,4.725509420325748611e-01,5.208761803443191507e-01,1.861200494199999957e+04,2.000000000000000000e+02,466,470
94,4.248359398389804920e-01,4.999266905006397588e-01,1.880004658200000995e+04,2.000000000000000000e+02,471,476
95,3.720673282099575818e-01,4.806918919214644426e-01,1.901599548199999845e+04,2.000000000000000000e+02,476,480
96,3.189332452514777039e-01,4.718246249647144452e-01,1.920398295200002030e+04,2.000000000000000000e+02,481,485
97,2.661398909883841979e-01,4.684958539866990179e-01,1.940398207700002240e+04,2.000000000000000000e+02,486,490
98,2.182098804455026020e-01,4.683522882996744574e-01,1.960398376800000551e+04,2.000000000000000000e+02,491,495
99,1.764850147304641848e-01,4.692793819402502065e-01,1.980800511800000095e+04,2.000000000000000000e+02,496,500
0,4.997335936692144376e-01,5.086482077506483401e-01,0.000000000000000000e+00,2.000000000000000000e+02,1,6
1,4.997053739237280467e-01,5.088228863317532102e-01,2.120179060000009486e+02,2.000000000000000000e+02,6,10
2,4.997576336454175872e-01,5.084744583187560396e-01,4.040173399999985122e+02,2.000000000000000000e+02,11,15
3,4.996474929028693612e-01,5.075812908923481581e-01,6.040138989999977639e+02,2.000000000000000000e+02,16,20
4,4.993863339904318632e-01,5.057785268567887016e-01,8.040155890000023646e+02,2.000000000000000000e+02,21,25
5,4.997093783641390896e-01,5.003753491096123440e-01,1.003990194999998494e+03,2.000000000000000000e+02,26,30
6,4.998724740732329863e-01,4.930888854549627665e-01,1.208064574999996694e+03,2.000000000000000000e+02,31,35
7,4.990702616511737411e-01,4.858628233289598031e-01,1.408056857000003220e+03,2.000000000000000000e+02,36,40
8,4.988533520700061397e-01,4.782611215846633845e-01,1.608013786000003165e+03,2.000000000000000000e+02,41,45
9,5.007243324360008963e-01,4.810497013716084069e-01,1.800026049000000057e+03,2.000000000000000000e+02,46,50
10,5.011920913641236819e-01,4.839886726805379125e-01,2.000031160999998974e+03,2.000000000000000000e+02,51,55
11,5.026624435769687649e-01,4.794262057086386974e-01,2.200010044000002381e+03,2.000000000000000000e+02,56,60
12,5.012770949980690505e-01,4.799404459134455347e-01,2.400052789000001212e+03,2.000000000000000000e+02,61,65
13,5.018673072629495913e-01,4.836748761050279066e-01,2.603994311000002199e+03,2.000000000000000000e+02,66,70
14,5.010931529052431443e-01,4.856638595538869119e-01,2.803992866000000504e+03,2.000000000000000000e+02,71,75
15,4.999293890187999079e-01,4.878259748678552832e-01,3.004037606999998388e+03,2.000000000000000000e+02,76,80
16,4.992567970389663046e-01,4.880823983826919621e-01,3.204014493000002403e+03,2.000000000000000000e+02,81,85
17,4.988478051610605313e-01,4.896657151026404531e-01,3.403990238999998837e+03,2.000000000000000000e+02,86,90
18,5.014680995395562890e-01,4.871955712159297125e-01,3.608022708999997121e+03,2.000000000000000000e+02,91,95
19,5.127667179293988742e-01,4.837675922737527667e-01,3.807999310999999580e+03,2.000000000000000000e+02,96,101
20,5.350285857793173339e-01,4.825038189151051871e-01,4.008006702999999106e+03,2.000000000000000000e+02,101,106
21,5.513052466611774172e-01,4.860003635523535426e-01,4.211959629999997560e+03,2.000000000000000000e+02,106,110
22,5.623478457850066281e-01,4.876550478354689799e-01,4.400012104000001273e+03,2.000000000000000000e+02,111,116
23,5.691170273468656449e-01,5.010321166717028873e-01,4.612013473999999405e+03,2.000000000000000000e+02,116,120
24,5.649303591803664926e-01,5.588700148621105201e-01,4.803964439999996102e+03,2.000000000000000000e+02,121,125
25,5.575486024896398884e-01,5.956924229869153820e-01,5.004002909000002546e+03,2.000000000000000000e+02,126,130
26,5.560937140131801959e-01,6.068332567918941489e-01,5.204009445999996387e+03,2.000000000000000000e+02,131,135
27,5.520273697132149771e-01,5.961282295222166683e-01,5.408059307000003173e+03,2.000000000000000000e+02,136,140
28,5.551789466411076734e-01,5.815974108222887740e-01,5.608022224000000278e+03,2.000000000000000000e+02,141,145
29,5.507684903222332951e-01,5.721951657625463650e-01,5.808029330999997910e+03,2.000000000000000000e+02,146,150
30,5.514259598430116815e-01,5.655524963461509014e-01,6.000020211000002746e+03,2.000000000000000000e+02,151,155
31,5.523967435319281361e-01,5.645611862962515159e-01,6.200050411999996868e+03,2.000000000000000000e+02,156,161
32,5.479241442284541463e-01,5.630688787680191432e-01,6.411997043000003032e+03,2.000000000000000000e+02,161,165
33,5.453679198841234754e-01,5.570474975062172929e-01,6.600049802000001364e+03,2.000000000000000000e+02,166,170
34,5.439184773516334559e-01,5.452338812297826687e-01,6.800014713999997184e+03,2.000000000000000000e+02,171,175
35,5.391443015607605416e-01,5.203057479968600241e-01,7.004019813999999315e+03,2.000000000000000000e+02,176,180
36,5.388125103958461004e-01,4.790946927703031433e-01,7.203992139000001771e+03,2.000000000000000000e+02,181,185
37,5.392664181391019218e-01,4.501022245446748560e-01,7.404000672000001941e+03,2.000000000000000000e+02,186,190
38,5.297223238589801042e-01,4.414060015558888272e-01,7.607990946999998414e+03,2.000000000000000000e+02,191,195
39,4.971079330035511612e-01,4.529960736512714803e-01,7.808010884000002989e+03,2.000000000000000000e+02,196,200
40,4.719509763571605454e-01,4.704281935199275955e-01,8.000034266000002390e+03,2.000000000000000000e+02,200,206
41,4.593905177014876440e-01,5.083376181853156428e-01,8.208021393000002718e+03,2.000000000000000000e+02,206,210
42,4.402412053133086811e-01,5.604059897094093579e-01,8.400010277000001224e+03,2.000000000000000000e+02,211,215
43,4.325266545743577939e-01,6.143593388163227642e-01,8.600017955000002985e+03,2.000000000000000000e+02,216,220
44,4.316392230842588384e-01,6.400162936886958365e-01,8.804025335999998788e+03,2.000000000000000000e+02,221,225
45,4.242868173629390505e-01,6.330153182702058512e-01,9.003993384000001242e+03,2.000000000000000000e+02,226,230
46,3.937832914926768790e-01,5.887203953766505515e-01,9.203992224000001443e+03,2.000000000000000000e+02,231,235
47,3.449179377279623093e-01,5.410258363966647943e-01,9.404049224000002141e+03,2.000000000000000000e+02,236,240
48,3.146113627281414971e-01,5.258174479612929275e-01,9.608072286000002350e+03,2.000000000000000000e+02,241,245
49,3.062330651225966260e-01,5.287318250766672723e-01,9.804031793000001926e+03,2.000000000000000000e+02,246,250
50,2.998321277794271378e-01,5.299827280813822483e-01,1.000800011500000255e+04,2.000000000000000000e+02,251,256
51,2.855224478539273303e-01,5.363383144364809452e-01,1.020802176199999667e+04,2.000000000000000000e+02,256,260
52,2.639844379557627629e-01,5.353585673805141276e-01,1.040003744700000243e+04,2.000000000000000000e+02,261,266
53,2.589665017368825151e-01,5.365998000167908621e-01,1.061197609399999783e+04,2.000000000000000000e+02,266,270
54,2.553148774900303453e-01,5.440004814772256836e-01,1.080404281199999969e+04,2.000000000000000000e+02,271,275
55,2.594512474702890259e-01,5.358946831944839673e-01,1.100399888600000122e+04,2.000000000000000000e+02,276,280
56,2.619948045859659125e-01,5.027856652345759070e-01,1.120396750500000053e+04,2.000000000000000000e+02,281,285
57,2.509240106378394231e-01,4.934753033337405670e-01,1.140399998600000254e+04,2.000000000000000000e+02,286,290
58,2.176424093117447223e-01,5.142593512105226861e-01,1.160399740000000020e+04,2.000000000000000000e+02,291,295
59,1.854028476709608797e-01,5.461705950867756787e-01,1.180796059000000241e+04,2.000000000000000000e+02,296,300
60,1.898731655590397138e-01,5.941020447000033844e-01,1.200798537399999623e+04,2.000000000000000000e+02,301,305
61,2.071966123128705650e-01,6.434907659040325356e-01,1.220799504699999670e+04,2.000000000000000000e+02,306,311
62,2.123616081084361840e-01,6.471401210481255717e-01,1.240797706599999947e+04,2.000000000000000000e+02,311,316
63,2.138632196230483284e-01,6.447353870079574056e-01,1.261199613600000157e+04,2.000000000000000000e+02,316,321
64,2.148485386864509850e-01,6.472704386206518112e-01,1.281198271599999862e+04,2.000000000000000000e+02,321,325
65,2.177762922434702264e-01,6.469160083554710283e-01,1.300400666800000181e+04,2.000000000000000000e+02,326,330
66,2.195784415820436486e-01,6.425310565269091168e-01,1.320399296299999696e+04,2.000000000000000000e+02,331,335
67,2.225826509621151028e-01,6.240226943356149691e-01,1.340401860199999646e+04,2.000000000000000000e+02,336,340
68,2.193968213221630381e-01,5.843862558203780644e-01,1.360802854900000239e+04,2.000000000000000000e+02,341,345
69,2.054605622769117290e-01,5.456938830389863604e-01,1.380401770699999906e+04,2.000000000000000000e+02,346,350
70,1.769964580511388941e-01,5.238144274115938970e-01,1.400401540599999862e+04,2.000000000000000000e+02,351,355
71,1.246623830650971376e-01,5.034986975486026584e-01,1.420798344299999735e+04,2.000000000000000000e+02,356,360
72,9.739415456852035247e-02,5.019461009744221602e-01,1.440000539900000149e+04,2.000000000000000000e+02,361,365
73,8.809886642261227641e-02,5.053036114642854848e-01,1.460001165100000071e+04,2.000000000000000000e+02,366,370
74,6.652382850145571735e-02,5.077177010037350335e-01,1.480000678499999776e+04,2.000000000000000000e+02,371,375
75,5.115070961192014209e-02,5.119615618982251704e-01,1.500405636100000265e+04,2.000000000000000000e+02,376,380
76,5.708143517208197348e-02,5.150577040473841572e-01,1.520003782099999808e+04,2.000000000000000000e+02,381,385
77,7.274652317153540437e-02,5.153638764152168594e-01,1.540397620699999970e+04,2.000000000000000000e+02,386,390
78,9.540509998081686538e-02,5.093193937258571058e-01,1.560400355699999636e+04,2.000000000000000000e+02,391,395
79,1.215003697617477174e-01,5.019755784802930609e-01,1.580400895299999684e+04,2.000000000000000000e+02,396,400
80,1.490193876036787213e-01,4.806649590645812875e-01,1.600401805700000114e+04,2.000000000000000000e+02,401,405
81,1.834573922348148867e-01,4.418156118452584158e-01,1.620799122499999794e+04,2.000000000000000000e+02,406,410
